id1	id2	k_ibd1	k_ibd2	most_probable	probability	degree
15003027	15012058	0.0132	0.0	4th	0.9999969497895755	4th
15003027	15120005	0.0053	0.0	4th	0.9999983279800899	4th
15003027	15004500	0.0064	0.0	4th	0.9999981819930485	4th
15003027	15191003	0.0051	0.0	4th	0.9999983532350736	4th
15003027	15537013	0.0196	0.0	4th	0.9999950358594124	4th
15003027	15022048	0.005	0.0	4th	0.9999983657191546	4th
15003027	15547008	0.0118	0.0	4th	0.9999972580406871	4th
15003027	15120002	0.0074	0.0	4th	0.9999980382452544	4th
15003027	15012059	0.0194	0.0	4th	0.9999951108399087	4th
15003027	15107004	0.0108	0.0	4th	0.9999974589579111	4th
15004001	15533006	0.0156	0.0	4th	0.9999963385956003	4th
15004001	15004007	0.28	0.0	3rd	0.9995005671054851	3rd
15004001	15037020	0.0068	0.0	4th	0.9999981258031266	4th
15004001	15004024	0.0265	0.0	4th	0.9999916076748104	4th
15004001	15378001	0.0118	0.0	4th	0.9999972580406871	4th
15004001	15541007	0.0067	0.0	4th	0.9999981400113601	4th
15004001	15348002	0.0066	0.0	4th	0.9999981541118816	4th
15004001	15112002	0.0057	0.0	4th	0.9999982763022446	4th
15004001	15063003	0.0086	0.0	4th	0.9999978506669731	4th
15004001	15004023	0.0781	0.0	4th	0.9995743608453252	4th
15004001	15137004	0.0131	0.0	4th	0.9999969729131075	4th
15004001	15035004	0.0131	0.0	4th	0.9999969729131075	4th
15004001	15539007	0.0079	0.0	4th	0.9999979621636899	4th
15004001	15162003	0.0162	0.0	4th	0.9999961675441043	4th
15004001	15542004	0.0092	0.0	4th	0.9999977502554446	4th
15004001	15191050	0.0067	0.0	4th	0.9999981400113601	4th
15004001	15192007	0.0114	0.0	4th	0.9999973402467519	4th
15004001	15031054	0.0109	0.0	4th	0.9999974395472041	4th
15004001	15378004	0.0094	0.0	4th	0.9999977157531146	4th
15004001	15046022	0.0039	0.0	4th	0.9999984969529024	4th
15004001	15198003	0.0068	0.0	4th	0.9999981258031266	4th
15004001	15004504	0.1119	0.0	4th	0.9944553277583844	4th
15004001	15040004	0.0124	0.0	4th	0.9999971299432023	4th
15004001	15046023	0.0077	0.0	4th	0.9999979929441272	4th
15004001	15219003	0.0129	0.0	4th	0.999997018635606	4th
15004001	15004018	0.2489	0.0	3rd	0.994707510197438	3rd
15004001	15044017	0.0054	0.0	4th	0.999998315207725	4th
15004001	15051011	0.0074	0.0	4th	0.9999980382452544	4th
15004001	15133001	0.0087	0.0	4th	0.9999978342484768	4th
15004001	15004009	0.1893	0.0	3rd	0.6683384768433106	3rd
15004001	15355002	0.0142	0.0	4th	0.9999967086131396	4th
15004001	15191001	0.0068	0.0	4th	0.9999981258031266	4th
15004001	15159002	0.0129	0.0	4th	0.999997018635606	4th
15004001	15004021	0.131	0.0	4th	0.976703340193294	4th
15004001	15037023	0.0068	0.0	4th	0.9999981258031266	4th
15004001	15190001	0.0071	0.0	4th	0.9999980825238948	4th
15004001	15372003	0.0214	0.0	4th	0.9999943071154225	4th
15004001	15126001	0.0105	0.0	4th	0.9999975163115765	4th
15004001	15004025	0.0532	0.0	4th	0.9999359863315804	4th
15004001	15035006	0.0107	0.0	4th	0.9999974782214666	4th
15004001	15550004	0.0078	0.0	4th	0.9999979776124668	4th
15004001	15063002	0.0115	0.0	4th	0.9999973199292275	4th
15004001	15126004	0.0085	0.0	4th	0.9999978669610015	4th
15004001	15159003	0.0094	0.0	4th	0.9999977157531146	4th
15004001	15004022	0.1821	0.0031	3rd	0.5592644448214508	3rd
15004001	15160001	0.005	0.0	4th	0.9999983657191546	4th
15004001	15040006	0.0137	0.0	4th	0.9999968314952172	4th
15004001	15037025	0.008	0.0	4th	0.9999979465969019	4th
15004001	15137002	0.0134	0.0	4th	0.9999969030112509	4th
15004001	15377002	0.0057	0.0	4th	0.9999982763022446	4th
15004001	15112005	0.0055	0.0	4th	0.9999983023377935	4th
15004001	15126002	0.0075	0.0	4th	0.9999980232596433	4th
15004001	15004500	0.0907	0.0	4th	0.9988904045586349	4th
15004001	15547010	0.0064	0.0	4th	0.9999981819930485	4th
15004001	15004016	0.2877	0.0	3rd	0.9997201695583346	3rd
15004001	15004008	0.0139	0.0	4th	0.9999967829027245	4th
15004001	15133003	0.0072	0.0	4th	0.9999980678765222	4th
15004001	15264001	0.0164	0.0	4th	0.9999961087692334	4th
15004001	15544002	0.0049	0.0	4th	0.9999983781085944	4th
15004004	15037021	0.0077	0.0	4th	0.9999979929441272	4th
15004004	15533006	0.0096	0.0	4th	0.9999976807216543	4th
15004004	15037020	0.008	0.0	4th	0.9999979465969019	4th
15004004	15004024	0.0513	0.0	4th	0.9999446034252627	4th
15004004	15022011	0.0052	0.0	4th	0.999998340655628	4th
15004004	15378001	0.0081	0.0	4th	0.9999979309112013	4th
15004004	15541007	0.005	0.0	4th	0.9999983657191546	4th
15004004	15063003	0.0173	0.0	4th	0.9999958329263284	4th
15004004	15280051	0.0084	0.0	4th	0.9999978831315056	4th
15004004	15004023	0.1255	0.0	4th	0.9845475660328239	4th
15004004	15035004	0.0112	0.0	4th	0.9999973804208903	4th
15004004	15542004	0.0082	0.0	4th	0.9999979151056797	4th
15004004	15218003	0.0077	0.0	4th	0.9999979929441272	4th
15004004	15378004	0.008	0.0	4th	0.9999979465969019	4th
15004004	15022014	0.0068	0.0	4th	0.9999981258031266	4th
15004004	15004504	0.1733	0.0013	4th	0.6180035120270632	4th
15004004	15022068	0.0066	0.0	4th	0.9999981541118816	4th
15004004	15040004	0.0365	0.0	4th	0.9999820373463797	4th
15004004	15219003	0.0121	0.0	4th	0.9999971947230125	4th
15004004	15254201	0.0199	0.0	4th	0.9999949212271049	4th
15004004	15062005	0.0191	0.0	4th	0.9999952211925114	4th
15004004	15044017	0.0074	0.0	4th	0.9999980382452544	4th
15004004	15008007	0.0089	0.0	4th	0.9999978010342703	4th
15004004	15051011	0.013	0.0	4th	0.9999969958613414	4th
15004004	15133001	0.0072	0.0	4th	0.9999980678765222	4th
15004004	15004009	0.2761	0.0	3rd	0.999328633556443	3rd
15004004	15542002	0.0108	0.0	4th	0.9999974589579111	4th
15004004	15544004	0.0058	0.0	4th	0.9999982631351192	4th
15004004	15004021	0.2085	0.0	3rd	0.8967639329010647	3rd
15004004	15037023	0.0148	0.0	4th	0.9999965548478618	4th
15004004	15190001	0.0179	0.0	4th	0.9999956382513537	4th
15004004	15126001	0.0077	0.0	4th	0.9999979929441272	4th
15004004	15004025	0.0785	0.0	4th	0.9995612111809367	4th
15004004	15035006	0.0117	0.0	4th	0.9999972788273851	4th
15004004	15113004	0.0098	0.0	4th	0.9999976451529489	4th
15004004	15037010	0.01	0.0	4th	0.9999976090387592	4th
15004004	15238003	0.0038	0.0	4th	0.9999985083474642	4th
15004004	15550004	0.0101	0.0	4th	0.9999975907744986	4th
15004004	15063005	0.0066	0.0	4th	0.9999981541118816	4th
15004004	15041022	0.0388	0.0	4th	0.9999786015536021	4th
15004004	15037011	0.01	0.0	4th	0.9999976090387592	4th
15004004	15063002	0.0175	0.0	4th	0.9999957690197524	4th
15004004	15126004	0.01	0.0	4th	0.9999976090387592	4th
15004004	15004022	0.275	0.0	3rd	0.9992701439168747	3rd
15004004	15541010	0.0076	0.0	4th	0.9999980081595589	4th
15004004	15040006	0.0311	0.0	4th	0.9999880901235526	4th
15004004	15037025	0.0079	0.0	4th	0.9999979621636899	4th
15004004	15113001	0.0092	0.0	4th	0.9999977502554446	4th
15004004	15377002	0.0056	0.0	4th	0.9999982893695504	4th
15004004	15063004	0.0122	0.0	4th	0.9999971732938535	4th
15004004	15126002	0.0062	0.0	4th	0.9999982094530858	4th
15004004	15004500	0.1372	0.0013	4th	0.9618834569060364	4th
15004004	15547010	0.011	0.0	4th	0.9999974199882216	4th
15004004	15004016	0.4765	0.0	AV	0.6534271775579565	2nd
15004004	15133003	0.0055	0.0	4th	0.9999983023377935	4th
15004004	15264001	0.0196	0.0	4th	0.9999950358594124	4th
15004004	15037013	0.0087	0.0	4th	0.9999978342484768	4th
15004004	15037014	0.0101	0.0	4th	0.9999975907744986	4th
15004005	15121004	0.0069	0.0	4th	0.9999981114863584	4th
15004005	15546004	0.0109	0.0	4th	0.9999974395472041	4th
15004005	15214001	0.0085	0.0	4th	0.9999978669610015	4th
15004005	15214002	0.0103	0.0	4th	0.9999975538263571	4th
15004005	15556004	0.0058	0.0	4th	0.9999982631351192	4th
15004005	15342002	0.0068	0.0	4th	0.9999981258031266	4th
15004005	15386002	0.0067	0.0	4th	0.9999981400113601	4th
15004005	15386001	0.0098	0.0	4th	0.9999976451529489	4th
15004005	15357001	0.019	0.0	4th	0.9999952574204113	4th
15004005	15121001	0.0092	0.0	4th	0.9999977502554446	4th
15004005	15357002	0.0216	0.0	4th	0.9999942198090235	4th
15004005	15306004	0.0099	0.0	4th	0.9999976271645594	4th
15004005	15373002	0.0139	0.0	4th	0.9999967829027245	4th
15004005	15537025	0.0054	0.0	4th	0.999998315207725	4th
15004005	15023002	0.0119	0.0	4th	0.9999972370952024	4th
15004005	15547005	0.0048	0.0	4th	0.9999983904041103	4th
15004005	15133001	0.0129	0.0	4th	0.999997018635606	4th
15004005	15133004	0.0148	0.0	4th	0.9999965548478618	4th
15004005	15547001	0.0061	0.0	4th	0.9999982230271723	4th
15004005	15342001	0.007	0.0	4th	0.9999980970602261	4th
15004005	15143001	0.005	0.0	4th	0.9999983657191546	4th
15004005	15547004	0.0072	0.0	4th	0.9999980678765222	4th
15004005	15328007	0.082	0.0	4th	0.999427375769685	4th
15004005	15360003	0.0113	0.0	4th	0.9999973604102502	4th
15004005	15295003	0.0188	0.0	4th	0.9999953290543713	4th
15004005	15306002	0.0113	0.0	4th	0.9999973604102502	4th
15004005	15133002	0.01	0.0	4th	0.9999976090387592	4th
15004005	15546001	0.0109	0.0	4th	0.9999974395472041	4th
15004005	15295001	0.0154	0.0	4th	0.9999963938990846	4th
15004005	15133003	0.0069	0.0	4th	0.9999981114863584	4th
15004005	15328006	0.0221	0.0	4th	0.9999939956402125	4th
15004005	15342003	0.0056	0.0	4th	0.9999982893695504	4th
15004005	15544002	0.0295	0.0	4th	0.9999894554251634	4th
15004005	15547002	0.0072	0.0	4th	0.9999980678765222	4th
15004007	15185002	0.0076	0.0	4th	0.9999980081595589	4th
15004007	15012101	0.0106	0.0	4th	0.9999974973389859	4th
15004007	15012103	0.0089	0.0	4th	0.9999978010342703	4th
15004007	15004024	0.0268	0.0	4th	0.999991413879286	4th
15004007	15022005	0.0077	0.0	4th	0.9999979929441272	4th
15004007	15378001	0.0086	0.0	4th	0.9999978506669731	4th
15004007	15151002	0.0111	0.0	4th	0.9999974002798306	4th
15004007	15022038	0.0087	0.0	4th	0.9999978342484768	4th
15004007	15022027	0.0059	0.0	4th	0.9999982498674119	4th
15004007	15012056	0.0154	0.0	4th	0.9999963938990846	4th
15004007	15135001	0.0069	0.0	4th	0.9999981114863584	4th
15004007	15004023	0.1042	0.0	4th	0.996906387804445	4th
15004007	15542004	0.011	0.0	4th	0.9999974199882216	4th
15004007	15313001	0.0126	0.0	4th	0.9999970859277232	4th
15004007	15045001	0.0084	0.0	4th	0.9999978831315056	4th
15004007	15031100	0.0099	0.0	4th	0.9999976271645594	4th
15004007	15310002	0.0084	0.0	4th	0.9999978831315056	4th
15004007	15253003	0.0327	0.0	4th	0.9999865480463543	4th
15004007	15332002	0.0066	0.0	4th	0.9999981541118816	4th
15004007	15022002	0.0053	0.0	4th	0.9999983279800899	4th
15004007	15533009	0.0101	0.0	4th	0.9999975907744986	4th
15004007	15046022	0.0051	0.0	4th	0.9999983532350736	4th
15004007	15012100	0.0115	0.0	4th	0.9999973199292275	4th
15004007	15012102	0.0091	0.0	4th	0.9999977673106881	4th
15004007	15109002	0.0057	0.0	4th	0.9999982763022446	4th
15004007	15022004	0.0067	0.0	4th	0.9999981400113601	4th
15004007	15189004	0.0106	0.0	4th	0.9999974973389859	4th
15004007	15385001	0.0077	0.0	4th	0.9999979929441272	4th
15004007	15354001	0.0068	0.0	4th	0.9999981258031266	4th
15004007	15045009	0.0075	0.0	4th	0.9999980232596433	4th
15004007	15046023	0.0126	0.0	4th	0.9999970859277232	4th
15004007	15135004	0.0104	0.0	4th	0.9999975351403367	4th
15004007	15219003	0.012	0.0	4th	0.9999972159897184	4th
15004007	15151003	0.0281	0.0	4th	0.9999905210418139	4th
15004007	15008010	0.0114	0.0	4th	0.9999973402467519	4th
15004007	15045004	0.0077	0.0	4th	0.9999979929441272	4th
15004007	15151001	0.0228	0.0	4th	0.9999936671233446	4th
15004007	15133001	0.0041	0.0	4th	0.9999984739019894	4th
15004007	15012054	0.0109	0.0	4th	0.9999974395472041	4th
15004007	15547001	0.0409	0.0	4th	0.999974893624159	4th
15004007	15541008	0.0059	0.0	4th	0.9999982498674119	4th
15004007	15031047	0.0076	0.0	4th	0.9999980081595589	4th
15004007	15544004	0.0085	0.0	4th	0.9999978669610015	4th
15004007	15109004	0.0092	0.0	4th	0.9999977502554446	4th
15004007	15045011	0.0108	0.0	4th	0.9999974589579111	4th
15004007	15022036	0.007	0.0	4th	0.9999980970602261	4th
15004007	15190001	0.0061	0.0	4th	0.9999982230271723	4th
15004007	15022001	0.0067	0.0	4th	0.9999981400113601	4th
15004007	15004013	0.0192	0.0	4th	0.999995184687873	4th
15004007	15004025	0.041	0.0	4th	0.9999747018440126	4th
15004007	15547004	0.0081	0.0	4th	0.9999979309112013	4th
15004007	15031043	0.0132	0.0	4th	0.9999969497895755	4th
15004007	15046017	0.0075	0.0	4th	0.9999980232596433	4th
15004007	15253001	0.0238	0.0	4th	0.9999931663922481	4th
15004007	15123001	0.0064	0.0	4th	0.9999981819930485	4th
15004007	15185003	0.0082	0.0	4th	0.9999979151056797	4th
15004007	15022035	0.005	0.0	4th	0.9999983657191546	4th
15004007	15009038	0.0087	0.0	4th	0.9999978342484768	4th
15004007	15004016	0.4609	0.0	AV	0.8592705181313784	2nd
15004007	15354003	0.0107	0.0	4th	0.9999974782214666	4th
15004007	15133003	0.0042	0.0	4th	0.999998462244303	4th
15004007	15123002	0.0073	0.0	4th	0.9999980531172602	4th
15004007	15533007	0.014	0.0	4th	0.999996758327732	4th
15004007	15045013	0.0119	0.0	4th	0.9999972370952024	4th
15004007	15547002	0.0102	0.0	4th	0.9999975723707198	4th
15004008	15022058	0.0046	0.0	4th	0.9999984147162133	4th
15004008	15022010	0.006	0.0	4th	0.9999982364983544	4th
15004008	15105002	0.0075	0.0	4th	0.9999980232596433	4th
15004008	15022005	0.0048	0.0	4th	0.9999983904041103	4th
15004008	15037007	0.0123	0.0	4th	0.9999971517010002	4th
15004008	15063003	0.0227	0.0	4th	0.999993715132491	4th
15004008	15547011	0.0082	0.0	4th	0.9999979151056797	4th
15004008	15369006	0.017	0.0	4th	0.9999959269808779	4th
15004008	15342002	0.0133	0.0	4th	0.9999969264894064	4th
15004008	15014048	0.0107	0.0	4th	0.9999974782214666	4th
15004008	15022053	0.0042	0.0	4th	0.999998462244303	4th
15004008	15022027	0.0042	0.0	4th	0.999998462244303	4th
15004008	15137004	0.0105	0.0	4th	0.9999975163115765	4th
15004008	15139050	0.0065	0.0	4th	0.9999981681055076	4th
15004008	15542004	0.039	0.0	4th	0.9999782733910539	4th
15004008	15168002	0.0076	0.0	4th	0.9999980081595589	4th
15004008	15031054	0.0095	0.0	4th	0.99999769830403	4th
15004008	15310002	0.0037	0.0	4th	0.9999985196556441	4th
15004008	15369005	0.0161	0.0	4th	0.9999961965977874	4th
15004008	15258001	0.0038	0.0	4th	0.9999985083474642	4th
15004008	15385001	0.0073	0.0	4th	0.9999980531172602	4th
15004008	15022028	0.0048	0.0	4th	0.9999983904041103	4th
15004008	15014045	0.0148	0.0	4th	0.9999965548478618	4th
15004008	15135004	0.0229	0.0	4th	0.9999936187474662	4th
15004008	15031044	0.0076	0.0	4th	0.9999980081595589	4th
15004008	15041023	0.0058	0.0	4th	0.9999982631351192	4th
15004008	15342001	0.0278	0.0	4th	0.9999907349891984	4th
15004008	15349003	0.0096	0.0	4th	0.9999976807216543	4th
15004008	15542002	0.0327	0.0	4th	0.9999865480463543	4th
15004008	15544004	0.0105	0.0	4th	0.9999975163115765	4th
15004008	15111052	0.0042	0.0	4th	0.999998462244303	4th
15004008	15118004	0.0075	0.0	4th	0.9999980232596433	4th
15004008	15160002	0.006	0.0	4th	0.9999982364983544	4th
15004008	15014042	0.0223	0.0	4th	0.9999939035570412	4th
15004008	15004013	0.2239	0.0	3rd	0.9655667967100148	3rd
15004008	15022039	0.006	0.0	4th	0.9999982364983544	4th
15004008	15063005	0.0144	0.0	4th	0.9999966581361219	4th
15004008	15041022	0.018	0.0	4th	0.9999956049325551	4th
15004008	15041020	0.0187	0.0	4th	0.9999953644645797	4th
15004008	15258002	0.0126	0.0	4th	0.9999970859277232	4th
15004008	15063002	0.0385	0.0	4th	0.999979084527386	4th
15004008	15022059	0.0092	0.0	4th	0.9999977502554446	4th
15004008	15031046	0.0088	0.0	4th	0.9999978177045619	4th
15004008	15022008	0.0048	0.0	4th	0.9999983904041103	4th
15004008	15014043	0.0207	0.0	4th	0.9999946024329927	4th
15004008	15037004	0.0102	0.0	4th	0.9999975723707198	4th
15004008	15137002	0.0107	0.0	4th	0.9999974782214666	4th
15004008	15542001	0.0249	0.0	4th	0.9999925697411118	4th
15004008	15342003	0.0261	0.0	4th	0.9999918592818435	4th
15004008	15385002	0.0079	0.0	4th	0.9999979621636899	4th
15004009	15105002	0.0087	0.0	4th	0.9999978342484768	4th
15004009	15012101	0.0079	0.0	4th	0.9999979621636899	4th
15004009	15004024	0.0165	0.0	4th	0.999996079044642	4th
15004009	15378001	0.0131	0.0	4th	0.9999969729131075	4th
15004009	15037007	0.0072	0.0	4th	0.9999980678765222	4th
15004009	15063003	0.0148	0.0	4th	0.9999965548478618	4th
15004009	15369006	0.0163	0.0	4th	0.9999961382684847	4th
15004009	15342002	0.011	0.0	4th	0.9999974199882216	4th
15004009	15135001	0.0096	0.0	4th	0.9999976807216543	4th
15004009	15004023	0.069	0.0	4th	0.9997869969061813	4th
15004009	15139050	0.0055	0.0	4th	0.9999983023377935	4th
15004009	15542004	0.0312	0.0	4th	0.999987999146335	4th
15004009	15168002	0.0063	0.0	4th	0.9999981957753085	4th
15004009	15012100	0.008	0.0	4th	0.9999979465969019	4th
15004009	15369005	0.0158	0.0	4th	0.9999962824439801	4th
15004009	15109002	0.007	0.0	4th	0.9999980970602261	4th
15004009	15385001	0.0088	0.0	4th	0.9999978177045619	4th
15004009	15004504	0.2877	0.0	3rd	0.9997201695583346	3rd
15004009	15354001	0.0062	0.0	4th	0.9999982094530858	4th
15004009	15135004	0.0165	0.0	4th	0.999996079044642	4th
15004009	15219003	0.0083	0.0	4th	0.999997899179422	4th
15004009	15151003	0.0166	0.0	4th	0.9999960490929896	4th
15004009	15008010	0.0058	0.0	4th	0.9999982631351192	4th
15004009	15004018	0.1833	0.0	3rd	0.560720764865761	3rd
15004009	15151001	0.0091	0.0	4th	0.9999977673106881	4th
15004009	15133001	0.0074	0.0	4th	0.9999980382452544	4th
15004009	15547001	0.0276	0.0	4th	0.9999908749312795	4th
15004009	15041023	0.0057	0.0	4th	0.9999982763022446	4th
15004009	15342001	0.0185	0.0	4th	0.999995434481706	4th
15004009	15542002	0.0168	0.0	4th	0.9999959885015495	4th
15004009	15541008	0.0107	0.0	4th	0.9999974782214666	4th
15004009	15031047	0.0064	0.0	4th	0.9999981819930485	4th
15004009	15109004	0.0059	0.0	4th	0.9999982498674119	4th
15004009	15118004	0.0048	0.0	4th	0.9999983904041103	4th
15004009	15190001	0.0049	0.0	4th	0.9999983781085944	4th
15004009	15004013	0.1122	0.0	4th	0.9943280153530528	4th
15004009	15004025	0.0275	0.0	4th	0.9999909441076695	4th
15004009	15004019	0.2918	0.0	3rd	0.9997926289324822	3rd
15004009	15031043	0.0064	0.0	4th	0.9999981819930485	4th
15004009	15063005	0.0102	0.0	4th	0.9999975723707198	4th
15004009	15041022	0.0084	0.0	4th	0.9999978831315056	4th
15004009	15041020	0.0091	0.0	4th	0.9999977673106881	4th
15004009	15063002	0.0274	0.0	4th	0.9999910127596436	4th
15004009	15037004	0.0073	0.0	4th	0.9999980531172602	4th
15004009	15004500	0.3323	0.0	3rd	0.9976374192701359	3rd
15004009	15004016	0.2783	0.0016	3rd	0.999456284977668	3rd
15004009	15354003	0.0147	0.0	4th	0.999996580965422	4th
15004009	15133003	0.0041	0.0	4th	0.9999984739019894	4th
15004009	15542001	0.0107	0.0	4th	0.9999974782214666	4th
15004009	15342003	0.0228	0.0	4th	0.9999936671233446	4th
15004009	15385002	0.0074	0.0	4th	0.9999980382452544	4th
15004009	15547002	0.0073	0.0	4th	0.9999980531172602	4th
15004013	15161013	0.0077	0.0	4th	0.9999979929441272	4th
15004013	15105002	0.0072	0.0	4th	0.9999980678765222	4th
15004013	15012101	0.0215	0.0	4th	0.9999942636283178	4th
15004013	15012103	0.0186	0.0	4th	0.9999953996063463	4th
15004013	15191050	0.0102	0.0	4th	0.9999975723707198	4th
15004013	15105004	0.006	0.0	4th	0.9999982364983544	4th
15004013	15012100	0.0251	0.0	4th	0.9999924557904433	4th
15004013	15012102	0.0097	0.0	4th	0.9999976630049692	4th
15004013	15182003	0.0067	0.0	4th	0.9999981400113601	4th
15004013	15538006	0.0073	0.0	4th	0.9999980531172602	4th
15004013	15558005	0.0088	0.0	4th	0.9999978177045619	4th
15004013	15191002	0.0077	0.0	4th	0.9999979929441272	4th
15004013	15102001	0.0334	0.0	4th	0.9999858120546546	4th
15004013	15102004	0.0491	0.0	4th	0.9999531425873187	4th
15004013	15191001	0.0099	0.0	4th	0.9999976271645594	4th
15004013	15004021	0.0208	0.0	4th	0.999994561201763	4th
15004013	15014042	0.0107	0.0	4th	0.9999974782214666	4th
15004013	15012104	0.0045	0.0	4th	0.9999984267342084	4th
15004013	15554005	0.0081	0.0	4th	0.9999979309112013	4th
15004013	15554003	0.0056	0.0	4th	0.9999982893695504	4th
15004013	15102002	0.0115	0.0	4th	0.9999973199292275	4th
15004013	15538005	0.007	0.0	4th	0.9999980970602261	4th
15004013	15554004	0.0103	0.0	4th	0.9999975538263571	4th
15004013	15130002	0.0076	0.0	4th	0.9999980081595589	4th
15004013	15004022	0.0205	0.0	4th	0.9999946839601115	4th
15004013	15012010	0.012	0.0	4th	0.9999972159897184	4th
15004013	15014043	0.0106	0.0	4th	0.9999974973389859	4th
15004013	15114051	0.012	0.0	4th	0.9999972159897184	4th
15004013	15152001	0.0062	0.0	4th	0.9999982094530858	4th
15004013	15114003	0.0131	0.0	4th	0.9999969729131075	4th
15004013	15543009	0.0112	0.0	4th	0.9999973804208903	4th
15004013	15004500	0.0203	0.0	4th	0.999994764255817	4th
15004013	15558002	0.0089	0.0	4th	0.9999978010342703	4th
15004016	15041047	0.0241	0.0	4th	0.999993008590366	4th
15004016	15012101	0.0076	0.0	4th	0.9999980081595589	4th
15004016	15004024	0.0553	0.0	4th	0.9999248945778383	4th
15004016	15312001	0.014	0.0	4th	0.999996758327732	4th
15004016	15063003	0.0092	0.0	4th	0.9999977502554446	4th
15004016	15312002	0.015	0.0	4th	0.9999965020126935	4th
15004016	15556004	0.0103	0.0	4th	0.9999975538263571	4th
15004016	15041048	0.0273	0.0	4th	0.9999910808911776	4th
15004016	15280051	0.0117	0.0	4th	0.9999972788273851	4th
15004016	15556003	0.0082	0.0	4th	0.9999979151056797	4th
15004016	15135001	0.0106	0.0	4th	0.9999974973389859	4th
15004016	15004023	0.1071	0.0	4th	0.9961454204235173	4th
15004016	15542004	0.0141	0.0	4th	0.9999967335650153	4th
15004016	15191050	0.0125	0.0	4th	0.9999971080191998	4th
15004016	15045001	0.0124	0.0	4th	0.9999971299432023	4th
15004016	15310002	0.0072	0.0	4th	0.9999980678765222	4th
15004016	15357001	0.0185	0.0	4th	0.999995434481706	4th
15004016	15378004	0.0083	0.0	4th	0.999997899179422	4th
15004016	15012100	0.0076	0.0	4th	0.9999980081595589	4th
15004016	15537011	0.0113	0.0	4th	0.9999973604102502	4th
15004016	15190004	0.01	0.0	4th	0.9999976090387592	4th
15004016	15004504	0.1499	0.0	4th	0.9086787410032777	4th
15004016	15044009	0.0111	0.0	4th	0.9999974002798306	4th
15004016	15045009	0.0082	0.0	4th	0.9999979151056797	4th
15004016	15135004	0.0147	0.0	4th	0.999996580965422	4th
15004016	15004018	0.4812	0.0	AV	0.6349458729975563	2nd
15004016	15041016	0.0066	0.0	4th	0.9999981541118816	4th
15004016	15191002	0.0173	0.0	4th	0.9999958329263284	4th
15004016	15044017	0.0065	0.0	4th	0.9999981681055076	4th
15004016	15044001	0.0123	0.0	4th	0.9999971517010002	4th
15004016	15051011	0.007	0.0	4th	0.9999980970602261	4th
15004016	15045004	0.0109	0.0	4th	0.9999974395472041	4th
15004016	15552001	0.0051	0.0	4th	0.9999983532350736	4th
15004016	15133001	0.007	0.0	4th	0.9999980970602261	4th
15004016	15041023	0.0092	0.0	4th	0.9999977502554446	4th
15004016	15044006	0.0104	0.0	4th	0.9999975351403367	4th
15004016	15041017	0.0042	0.0	4th	0.999998462244303	4th
15004016	15556002	0.0093	0.0	4th	0.9999977330699186	4th
15004016	15191001	0.0176	0.0	4th	0.9999957366998714	4th
15004016	15544004	0.0065	0.0	4th	0.9999981681055076	4th
15004016	15045011	0.0102	0.0	4th	0.9999975723707198	4th
15004016	15008011	0.0064	0.0	4th	0.9999981819930485	4th
15004016	15004021	0.1737	0.0	4th	0.6192720339526202	4th
15004016	15190001	0.008	0.0	4th	0.9999979465969019	4th
15004016	15004025	0.0335	0.0	4th	0.9999857036759627	4th
15004016	15041011	0.0053	0.0	4th	0.9999983279800899	4th
15004016	15113004	0.0058	0.0	4th	0.9999982631351192	4th
15004016	15004019	0.4984	0.0	AV	0.8742544381249544	2nd
15004016	15145003	0.0039	0.0	4th	0.9999984969529024	4th
15004016	15041012	0.0042	0.0	4th	0.999998462244303	4th
15004016	15063002	0.0097	0.0	4th	0.9999976630049692	4th
15004016	15044005	0.0101	0.0	4th	0.9999975907744986	4th
15004016	15004022	0.2329	0.0	3rd	0.9823390761153552	3rd
15004016	15044016	0.0109	0.0	4th	0.9999974395472041	4th
15004016	15145001	0.0039	0.0	4th	0.9999984969529024	4th
15004016	15544001	0.0074	0.0	4th	0.9999980382452544	4th
15004016	15041010	0.0078	0.0	4th	0.9999979776124668	4th
15004016	15004500	0.1311	0.0	4th	0.9765295562461005	4th
15004016	15191003	0.0172	0.0	4th	0.9999958645167242	4th
15004016	15133003	0.0058	0.0	4th	0.9999982631351192	4th
15004016	15044004	0.0117	0.0	4th	0.9999972788273851	4th
15004016	15194003	0.0069	0.0	4th	0.9999981114863584	4th
15004016	15264001	0.0086	0.0	4th	0.9999978506669731	4th
15004016	15045013	0.0094	0.0	4th	0.9999977157531146	4th
15004018	15537009	0.0288	0.0	4th	0.9999900024209529	4th
15004018	15185002	0.0043	0.0	4th	0.9999984504975651	4th
15004018	15037020	0.0078	0.0	4th	0.9999979776124668	4th
15004018	15004024	0.053	0.0	4th	0.9999369531650923	4th
15004018	15022011	0.0139	0.0	4th	0.9999967829027245	4th
15004018	15037007	0.0066	0.0	4th	0.9999981541118816	4th
15004018	15541007	0.0049	0.0	4th	0.9999983781085944	4th
15004018	15108004	0.0096	0.0	4th	0.9999976807216543	4th
15004018	15063003	0.0156	0.0	4th	0.9999963385956003	4th
15004018	15063001	0.0073	0.0	4th	0.9999980531172602	4th
15004018	15024006	0.0106	0.0	4th	0.9999974973389859	4th
15004018	15280051	0.0083	0.0	4th	0.999997899179422	4th
15004018	15022007	0.0107	0.0	4th	0.9999974782214666	4th
